"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"55844","*****","0500000US27025","Chisago County, Minnesota"
"64029","*****","0500000US27027","Clay County, Minnesota"
"8872","*****","0500000US27029","Clearwater County, Minnesota"
"5402","*****","0500000US27031","Cook County, Minnesota"
"11279","*****","0500000US27033","Cottonwood County, Minnesota"
"64775","*****","0500000US27035","Crow Wing County, Minnesota"
"425271","*****","0500000US27037","Dakota County, Minnesota"
"20807","*****","0500000US27039","Dodge County, Minnesota"
"37820","*****","0500000US27041","Douglas County, Minnesota"
"13727","*****","0500000US27043","Faribault County, Minnesota"
"21031","*****","0500000US27045","Fillmore County, Minnesota"
"30465","*****","0500000US27047","Freeborn County, Minnesota"
"46330","*****","0500000US27049","Goodhue County, Minnesota"
"5962","*****","0500000US27051","Grant County, Minnesota"
"1255296","*****","0500000US27053","Hennepin County, Minnesota"
"18670","*****","0500000US27055","Houston County, Minnesota"
"21287","*****","0500000US27057","Hubbard County, Minnesota"
"40004","*****","0500000US27059","Isanti County, Minnesota"
"45180","*****","0500000US27061","Itasca County, Minnesota"
"9873","*****","0500000US27063","Jackson County, Minnesota"
"16205","*****","0500000US27065","Kanabec County, Minnesota"
"42909","2","0500000US27067","Kandiyohi County, Minnesota"
"4272","*****","0500000US27069","Kittson County, Minnesota"
"12355","*****","0500000US27071","Koochiching County, Minnesota"
"6645","*****","0500000US27073","Lac qui Parle County, Minnesota"
"10571","*****","0500000US27075","Lake County, Minnesota"
"3747","*****","0500000US27077","Lake of the Woods County, Minnesota"
"28425","*****","0500000US27079","Le Sueur County, Minnesota"
"5641","*****","0500000US27081","Lincoln County, Minnesota"
"25696","*****","0500000US27083","Lyon County, Minnesota"
"35788","*****","0500000US27085","McLeod County, Minnesota"
"5508","*****","0500000US27087","Mahnomen County, Minnesota"
"9353","*****","0500000US27089","Marshall County, Minnesota"
"19737","*****","0500000US27091","Martin County, Minnesota"
"23149","*****","0500000US27093","Meeker County, Minnesota"
"25963","*****","0500000US27095","Mille Lacs County, Minnesota"
"33119","*****","0500000US27097","Morrison County, Minnesota"
"39931","*****","0500000US27099","Mower County, Minnesota"
"8247","*****","0500000US27101","Murray County, Minnesota"
"34176","*****","0500000US27103","Nicollet County, Minnesota"
"21667","*****","0500000US27105","Nobles County, Minnesota"
"6466","*****","0500000US27107","Norman County, Minnesota"
"156446","*****","0500000US27109","Olmsted County, Minnesota"
"58416","*****","0500000US27111","Otter Tail County, Minnesota"
"14110","*****","0500000US27113","Pennington County, Minnesota"
"29254","*****","0500000US27115","Pine County, Minnesota"
"9163","*****","0500000US27117","Pipestone County, Minnesota"
"31384","*****","0500000US27119","Polk County, Minnesota"
"11107","*****","0500000US27121","Pope County, Minnesota"
"546598","*****","0500000US27123","Ramsey County, Minnesota"
"4005","*****","0500000US27125","Red Lake County, Minnesota"
"15193","*****","0500000US27127","Redwood County, Minnesota"
"14572","*****","0500000US27129","Renville County, Minnesota"
"66549","*****","0500000US27131","Rice County, Minnesota"
"9386","*****","0500000US27133","Rock County, Minnesota"
"15259","*****","0500000US27135","Roseau County, Minnesota"
"199499","*****","0500000US27137","St. Louis County, Minnesota"
"147201","*****","0500000US27139","Scott County, Minnesota"
"96015","*****","0500000US27141","Sherburne County, Minnesota"
"14871","*****","0500000US27143","Sibley County, Minnesota"
"159788","*****","0500000US27145","Stearns County, Minnesota"
"36710","*****","0500000US27147","Steele County, Minnesota"
"9770","*****","0500000US27149","Stevens County, Minnesota"
"9329","2","0500000US27151","Swift County, Minnesota"
"24603","*****","0500000US27153","Todd County, Minnesota"
"3282","*****","0500000US27155","Traverse County, Minnesota"
"21564","*****","0500000US27157","Wabasha County, Minnesota"
"13681","*****","0500000US27159","Wadena County, Minnesota"
"18658","*****","0500000US27161","Waseca County, Minnesota"
"259072","*****","0500000US27163","Washington County, Minnesota"
"10903","*****","0500000US27165","Watonwan County, Minnesota"
"6264","*****","0500000US27167","Wilkin County, Minnesota"
"50744","*****","0500000US27169","Winona County, Minnesota"
"136387","*****","0500000US27171","Wright County, Minnesota"
"9775","*****","0500000US27173","Yellow Medicine County, Minnesota"
"31103","*****","0500000US28001","Adams County, Mississippi"
"37058","*****","0500000US28003","Alcorn County, Mississippi"
"12341","*****","0500000US28005","Amite County, Mississippi"
"18308","*****","0500000US28007","Attala County, Mississippi"
"8275","*****","0500000US28009","Benton County, Mississippi"
"31253","*****","0500000US28011","Bolivar County, Mississippi"
"14417","*****","0500000US28013","Calhoun County, Mississippi"
"9972","*****","0500000US28015","Carroll County, Mississippi"
"17060","*****","0500000US28017","Chickasaw County, Mississippi"
"8206","*****","0500000US28019","Choctaw County, Mississippi"
"9042","*****","0500000US28021","Claiborne County, Mississippi"
"15612","*****","0500000US28023","Clarke County, Mississippi"
"19515","*****","0500000US28025","Clay County, Mississippi"
"22685","*****","0500000US28027","Coahoma County, Mississippi"
"28339","*****","0500000US28029","Copiah County, Mississippi"
"18810","*****","0500000US28031","Covington County, Mississippi"
"182256","*****","0500000US28033","DeSoto County, Mississippi"
"75162","*****","0500000US28035","Forrest County, Mississippi"
"7716","*****","0500000US28037","Franklin County, Mississippi"
"24098","*****","0500000US28039","George County, Mississippi"
"13619","*****","0500000US28041","Greene County, Mississippi"
"20927","*****","0500000US28043","Grenada County, Mississippi"
"47339","*****","0500000US28045","Hancock County, Mississippi"
"206169","*****","0500000US28047","Harrison County, Mississippi"
"235604","*****","0500000US28049","Hinds County, Mississippi"
"17414","*****","0500000US28051","Holmes County, Mississippi"
"8198","*****","0500000US28053","Humphreys County, Mississippi"
"1223","204","0500000US28055","Issaquena County, Mississippi"
"23396","*****","0500000US28057","Itawamba County, Mississippi"
"142872","*****","0500000US28059","Jackson County, Mississippi"
"16454","*****","0500000US28061","Jasper County, Mississippi"
"7129","*****","0500000US28063","Jefferson County, Mississippi"
"11182","*****","0500000US28065","Jefferson Davis County, Mississippi"
"68307","*****","0500000US28067","Jones County, Mississippi"
"9829","*****","0500000US28069","Kemper County, Mississippi"
"54059","*****","0500000US28071","Lafayette County, Mississippi"
"62693","*****","0500000US28073","Lamar County, Mississippi"
"75557","*****","0500000US28075","Lauderdale County, Mississippi"
"12595","*****","0500000US28077","Lawrence County, Mississippi"
"22791","*****","0500000US28079","Leake County, Mississippi"
"85304","*****","0500000US28081","Lee County, Mississippi"
"28764","*****","0500000US28083","Leflore County, Mississippi"
"34197","*****","0500000US28085","Lincoln County, Mississippi"
"58896","*****","0500000US28087","Lowndes County, Mississippi"
"105482","*****","0500000US28089","Madison County, Mississippi"
"24785","*****","0500000US28091","Marion County, Mississippi"
"35502","*****","0500000US28093","Marshall County, Mississippi"
"35559","*****","0500000US28095","Monroe County, Mississippi"
"9956","*****","0500000US28097","Montgomery County, Mississippi"
"29250","*****","0500000US28099","Neshoba County, Mississippi"
"21215","*****","0500000US28101","Newton County, Mississippi"
"10566","*****","0500000US28103","Noxubee County, Mississippi"
"49593","*****","0500000US28105","Oktibbeha County, Mississippi"
"34079","*****","0500000US28107","Panola County, Mississippi"
"55512","*****","0500000US28109","Pearl River County, Mississippi"
"11981","*****","0500000US28111","Perry County, Mississippi"
"39365","*****","0500000US28113","Pike County, Mississippi"
"31996","*****","0500000US28115","Pontotoc County, Mississippi"
"25155","*****","0500000US28117","Prentiss County, Mississippi"
"7038","*****","0500000US28119","Quitman County, Mississippi"
"154119","*****","0500000US28121","Rankin County, Mississippi"
"28288","*****","0500000US28123","Scott County, Mississippi"
"4427","204","0500000US28125","Sharkey County, Mississippi"
"26818","*****","0500000US28127","Simpson County, Mississippi"
"15919","*****","0500000US28129","Smith County, Mississippi"
"18282","*****","0500000US28131","Stone County, Mississippi"
"25759","*****","0500000US28133","Sunflower County, Mississippi"
"14041","*****","0500000US28135","Tallahatchie County, Mississippi"
"28419","*****","0500000US28137","Tate County, Mississippi"
"21976","*****","0500000US28139","Tippah County, Mississippi"
"19396","*****","0500000US28141","Tishomingo County, Mississippi"
"9807","*****","0500000US28143","Tunica County, Mississippi"
"28578","*****","0500000US28145","Union County, Mississippi"
"14423","*****","0500000US28147","Walthall County, Mississippi"
"46030","*****","0500000US28149","Warren County, Mississippi"
"45072","*****","0500000US28151","Washington County, Mississippi"
"20344","*****","0500000US28153","Wayne County, Mississippi"
"9727","*****","0500000US28155","Webster County, Mississippi"
"8727","*****","0500000US28157","Wilkinson County, Mississippi"
"18116","*****","0500000US28159","Winston County, Mississippi"
"12276","*****","0500000US28161","Yalobusha County, Mississippi"
"28511","*****","0500000US28163","Yazoo County, Mississippi"
"25468","*****","0500000US29001","Adair County, Missouri"
"17554","*****","0500000US29003","Andrew County, Missouri"
"5180","*****","0500000US29005","Atchison County, Missouri"
"25336","*****","0500000US29007","Audrain County, Missouri"
"35615","*****","0500000US29009","Barry County, Missouri"
"11732","*****","0500000US29011","Barton County, Missouri"
"16282","*****","0500000US29013","Bates County, Missouri"
"19305","*****","0500000US29015","Benton County, Missouri"
"12181","*****","0500000US29017","Bollinger County, Missouri"
"179704","*****","0500000US29019","Boone County, Missouri"
"87904","*****","0500000US29021","Buchanan County, Missouri"
"42570","*****","0500000US29023","Butler County, Missouri"
"9052","*****","0500000US29025","Caldwell County, Missouri"
"44944","*****","0500000US29027","Callaway County, Missouri"
"45823","*****","0500000US29029","Camden County, Missouri"
"78834","*****","0500000US29031","Cape Girardeau County, Missouri"
"8723","*****","0500000US29033","Carroll County, Missouri"
"6085","*****","0500000US29035","Carter County, Missouri"
"104687","*****","0500000US29037","Cass County, Missouri"
"14144","*****","0500000US29039","Cedar County, Missouri"
"7449","*****","0500000US29041","Chariton County, Missouri"
"87324","*****","0500000US29043","Christian County, Missouri"
"6783","*****","0500000US29045","Clark County, Missouri"
"246480","*****","0500000US29047","Clay County, Missouri"
"20503","*****","0500000US29049","Clinton County, Missouri"
"76630","*****","0500000US29051","Cole County, Missouri"
"17522","*****","0500000US29053","Cooper County, Missouri"
"23984","*****","0500000US29055","Crawford County, Missouri"
"7571","*****","0500000US29057","Dade County, Missouri"
"16841","*****","0500000US29059","Dallas County, Missouri"
"8294","*****","0500000US29061","Daviess County, Missouri"
"11872","*****","0500000US29063","DeKalb County, Missouri"
"15518","*****","0500000US29065","Dent County, Missouri"
"13335","*****","0500000US29067","Douglas County, Missouri"
"29657","*****","0500000US29069","Dunklin County, Missouri"
"103629","*****","0500000US29071","Franklin County, Missouri"
"14673","*****","0500000US29073","Gasconade County, Missouri"
"6576","*****","0500000US29075","Gentry County, Missouri"
"291574","*****","0500000US29077","Greene County, Missouri"
"9885","*****","0500000US29079","Grundy County, Missouri"
"8427","*****","0500000US29081","Harrison County, Missouri"
"21854","*****","0500000US29083","Henry County, Missouri"
"9452","*****","0500000US29085","Hickory County, Missouri"
"4374","*****","0500000US29087","Holt County, Missouri"
"10022","*****","0500000US29089","Howard County, Missouri"
"40130","*****","0500000US29091","Howell County, Missouri"
"10150","*****","0500000US29093","Iron County, Missouri"
"700733","*****","0500000US29095","Jackson County, Missouri"
"120528","*****","0500000US29097","Jasper County, Missouri"
"224777","*****","0500000US29099","Jefferson County, Missouri"
"53948","*****","0500000US29101","Johnson County, Missouri"
"3948","*****","0500000US29103","Knox County, Missouri"
"35680","*****","0500000US29105","Laclede County, Missouri"
"32697","*****","0500000US29107","Lafayette County, Missouri"
"38241","*****","0500000US29109","Lawrence County, Missouri"
"9898","*****","0500000US29111","Lewis County, Missouri"
"57590","*****","0500000US29113","Lincoln County, Missouri"
"12004","*****","0500000US29115","Linn County, Missouri"
"14969","*****","0500000US29117","Livingston County, Missouri"
"22882","*****","0500000US29119","McDonald County, Missouri"
"15154","*****","0500000US29121","Macon County, Missouri"
"12176","*****","0500000US29123","Madison County, Missouri"
"8791","*****","0500000US29125","Maries County, Missouri"
"28572","*****","0500000US29127","Marion County, Missouri"
"3623","*****","0500000US29129","Mercer County, Missouri"
"25369","*****","0500000US29131","Miller County, Missouri"
"13328","*****","0500000US29133","Mississippi County, Missouri"
"15907","*****","0500000US29135","Moniteau County, Missouri"
"8630","*****","0500000US29137","Monroe County, Missouri"
"11414","*****","0500000US29139","Montgomery County, Missouri"
"20438","*****","0500000US29141","Morgan County, Missouri"
"17275","*****","0500000US29143","New Madrid County, Missouri"
"58288","*****","0500000US29145","Newton County, Missouri"
"22199","*****","0500000US29147","Nodaway County, Missouri"
"10561","*****","0500000US29149","Oregon County, Missouri"
"13613","*****","0500000US29151","Osage County, Missouri"
"9138","*****","0500000US29153","Ozark County, Missouri"
